crop,yield,rainfall,temperature
Rice,36070,1083,26.61
Rice,36070,1083,26.37
Rice,36070,1083,26.71
Rice,36070,1083,27.37
Rice,36070,1083,28.85
Rice,36070,1083,25.94
Rice,36070,1083,26.84
Rice,36070,1083,26.12
Rice,36070,1083,25.44
Rice,36070,1083,27.11
Rice,36070,1083,26.71
Rice,36070,1083,26.79
Rice,36070,1083,25.85
Rice,36070,1083,27.14
Rice,36070,1083,25.98
Rice,36070,1083,27.44
Rice,36070,1083,27.44
Rice,36070,1083,26.99
Sorghum,8502,1083,26.69
Sorghum,8502,1083,27.61
Sorghum,8502,1083,27.1
Sorghum,8502,1083,25.44
Sorghum,8502,1083,26.61
Sorghum,8502,1083,26.37
Sorghum,8502,1083,26.71
Sorghum,8502,1083,27.37
Sorghum,8502,1083,28.85
Sorghum,8502,1083,25.94
Sorghum,8502,1083,26.84
Sorghum,8502,1083,26.12
Sorghum,8502,1083,25.44
Sorghum,8502,1083,27.11
Sorghum,8502,1083,26.71
Sorghum,8502,1083,26.79
Sorghum,8502,1083,25.85
Sorghum,8502,1083,27.14
Sorghum,8502,1083,25.98
Sorghum,8502,1083,27.44
Sorghum,8502,1083,27.44
Sorghum,8502,1083,26.99
Soybeans,10123,1083,26.69
Soybeans,10123,1083,27.61
Soybeans,10123,1083,27.1
Soybeans,10123,1083,25.44
Soybeans,10123,1083,26.61
Soybeans,10123,1083,26.37
Soybeans,10123,1083,26.71
Soybeans,10123,1083,27.37
Soybeans,10123,1083,28.85
Soybeans,10123,1083,25.94
Soybeans,10123,1083,26.84
Soybeans,10123,1083,26.12
Soybeans,10123,1083,25.44
Soybeans,10123,1083,27.11
Soybeans,10123,1083,26.71
Soybeans,10123,1083,26.79
Soybeans,10123,1083,25.85
Soybeans,10123,1083,27.14
Soybeans,10123,1083,25.98
Soybeans,10123,1083,27.44
Soybeans,10123,1083,27.44
Soybeans,10123,1083,26.99
Spotatoes,101288,1083,26.69
Spotatoes,101288,1083,27.61
Spotatoes,101288,1083,27.1
Spotatoes,101288,1083,25.44
Spotatoes,101288,1083,26.61
Spotatoes,101288,1083,26.37
Spotatoes,101288,1083,26.71
Spotatoes,101288,1083,27.37
Spotatoes,101288,1083,28.85
Spotatoes,101288,1083,25.94
Spotatoes,101288,1083,26.84
Spotatoes,101288,1083,26.12
Spotatoes,101288,1083,25.44
Spotatoes,101288,1083,27.11
Spotatoes,101288,1083,26.71
Spotatoes,101288,1083,26.79
Spotatoes,101288,1083,25.85
Spotatoes,101288,1083,27.14
Spotatoes,101288,1083,25.98
Spotatoes,101288,1083,27.44
Spotatoes,101288,1083,27.44
Spotatoes,101288,1083,26.99
Wheat,31538,1083,26.69
Wheat,31538,1083,27.61
Wheat,31538,1083,27.1
Wheat,31538,1083,25.44
Wheat,31538,1083,26.61
Wheat,31538,1083,26.37
Wheat,31538,1083,26.71
Wheat,31538,1083,27.37
Wheat,31538,1083,28.85
Wheat,31538,1083,25.94
Wheat,31538,1083,26.84
Wheat,31538,1083,26.12
Wheat,31538,1083,25.44
Wheat,31538,1083,27.11
Wheat,31538,1083,26.71
Wheat,31538,1083,26.79
Wheat,31538,1083,25.85
Wheat,31538,1083,27.14
Wheat,31538,1083,25.98
Wheat,31538,1083,27.44
Wheat,31538,1083,27.44
Wheat,31538,1083,26.99
Cassava,120691,2702,25.37
Cassava,120691,2702,27.05
Cassava,120691,2702,27.11
Cassava,120691,2702,27.18
Cassava,120691,2702,26.79
Cassava,120691,2702,27.47
Maize,21323,2702,25.37
Maize,21323,2702,27.05
Maize,21323,2702,27.11
Maize,21323,2702,27.18
Maize,21323,2702,26.79
Maize,21323,2702,27.47
Potatoes,141637,2702,25.37
Potatoes,141637,2702,27.05
Potatoes,141637,2702,27.11
Potatoes,141637,2702,27.18
Potatoes,141637,2702,26.79
Potatoes,141637,2702,27.47
Rice,43018,2702,25.37
Rice,43018,2702,27.05
Rice,43018,2702,27.11
Rice,43018,2702,27.18
Rice,43018,2702,26.79
Rice,43018,2702,27.47
Soybeans,11149,2702,25.37
Soybeans,11149,2702,27.05
Soybeans,11149,2702,27.11
Soybeans,11149,2702,27.18
Soybeans,11149,2702,26.79
Soybeans,11149,2702,27.47
Spotatoes,94450,2702,25.37
Spotatoes,94450,2702,27.05
Spotatoes,94450,2702,27.11
Spotatoes,94450,2702,27.18
Spotatoes,94450,2702,26.79
Spotatoes,94450,2702,27.47
Cassava,120946,2702,25.27
Cassava,120946,2702,27.04
Cassava,120946,2702,26.92
Cassava,120946,2702,27.05
Cassava,120946,2702,26.61
Cassava,120946,2702,27.21
Maize,21505,2702,25.27
Maize,21505,2702,27.04
Maize,21505,2702,26.92
Maize,21505,2702,27.05
Maize,21505,2702,26.61
Maize,21505,2702,27.21
Potatoes,132721,2702,25.27
Potatoes,132721,2702,27.04
Potatoes,132721,2702,26.92
Potatoes,132721,2702,27.05
Potatoes,132721,2702,26.61
Potatoes,132721,2702,27.21
Rice,43465,2702,25.27
Rice,43465,2702,27.04
Rice,43465,2702,26.92
Rice,43465,2702,27.05
Rice,43465,2702,26.61
Rice,43465,2702,27.21
Soybeans,11369,2702,25.27
Soybeans,11369,2702,27.04
Soybeans,11369,2702,26.92
Soybeans,11369,2702,27.05
Soybeans,11369,2702,26.61
Soybeans,11369,2702,27.21
Spotatoes,95150,2702,25.27
Spotatoes,95150,2702,27.04
Spotatoes,95150,2702,26.92
Spotatoes,95150,2702,27.05
Spotatoes,95150,2702,26.61
Spotatoes,95150,2702,27.21
Cassava,122220,2702,25.17
Cassava,122220,2702,26.96
Cassava,122220,2702,27.01
Cassava,122220,2702,27.2
Cassava,122220,2702,26.72
Cassava,122220,2702,27.4
Maize,22030,2702,25.17
Maize,22030,2702,26.96
Maize,22030,2702,27.01
Maize,22030,2702,27.2
Maize,22030,2702,26.72
Maize,22030,2702,27.4
Potatoes,143819,2702,25.17
Potatoes,143819,2702,26.96
Potatoes,143819,2702,27.01
Potatoes,143819,2702,27.2
Potatoes,143819,2702,26.72
Potatoes,143819,2702,27.4
Rice,43446,2702,25.17
Rice,43446,2702,26.96
Rice,43446,2702,27.01
Rice,43446,2702,27.2
Rice,43446,2702,26.72
Rice,43446,2702,27.4
Soybeans,11230,2702,25.17
Soybeans,11230,2702,26.96
Soybeans,11230,2702,27.01
Soybeans,11230,2702,27.2
Soybeans,11230,2702,26.72
Soybeans,11230,2702,27.4
Spotatoes,94481,2702,25.17
Spotatoes,94481,2702,26.96
Spotatoes,94481,2702,27.01
Spotatoes,94481,2702,27.2
Spotatoes,94481,2702,26.72
Spotatoes,94481,2702,27.4
Cassava,123323,2702,25.46
Cassava,123323,2702,27.04
Cassava,123323,2702,26.9
Cassava,123323,2702,27.21
Cassava,123323,2702,26.88
Cassava,123323,2702,27.51
Maize,21975,2702,25.46
Maize,21975,2702,27.04
Maize,21975,2702,26.9
Maize,21975,2702,27.21
Maize,21975,2702,26.88
Maize,21975,2702,27.51
Potatoes,158338,2702,25.46
Potatoes,158338,2702,27.04
Potatoes,158338,2702,26.9
Potatoes,158338,2702,27.21
Potatoes,158338,2702,26.88
Potatoes,158338,2702,27.51
Rice,43750,2702,25.46
Rice,43750,2702,27.04
Rice,43750,2702,26.9
Rice,43750,2702,27.21
Rice,43750,2702,26.88
Rice,43750,2702,27.51
Soybeans,11621,2702,25.46
Soybeans,11621,2702,27.04
Soybeans,11621,2702,26.9
Soybeans,11621,2702,27.21
Soybeans,11621,2702,26.88
Soybeans,11621,2702,27.51
Spotatoes,93183,2702,25.46
Spotatoes,93183,2702,27.04
Spotatoes,93183,2702,26.9
Spotatoes,93183,2702,27.21
Spotatoes,93183,2702,26.88
Spotatoes,93183,2702,27.51
Cassava,115946,2702,25.21
Cassava,115946,2702,27.12
Cassava,115946,2702,26.97
Cassava,115946,2702,27.34
Cassava,115946,2702,26.56
Cassava,115946,2702,27.18
Maize,22091,2702,25.21
Maize,22091,2702,27.12
Maize,22091,2702,26.97
Maize,22091,2702,27.34
Maize,22091,2702,26.56
Maize,22091,2702,27.18
Potatoes,156474,2702,25.21
Potatoes,156474,2702,27.12
Potatoes,156474,2702,26.97
Potatoes,156474,2702,27.34
Potatoes,156474,2702,26.56
Potatoes,156474,2702,27.18
Rice,43453,2702,25.21
Rice,43453,2702,27.12
Rice,43453,2702,26.97
Rice,43453,2702,27.34
Rice,43453,2702,26.56
Rice,43453,2702,27.18
Soybeans,11123,2702,25.21
Soybeans,11123,2702,27.12
Soybeans,11123,2702,26.97
Soybeans,11123,2702,27.34
Soybeans,11123,2702,26.56
Soybeans,11123,2702,27.18
Spotatoes,93583,2702,25.21
Spotatoes,93583,2702,27.12
Spotatoes,93583,2702,26.97
Spotatoes,93583,2702,27.34
Spotatoes,93583,2702,26.56
Spotatoes,93583,2702,27.18
Cassava,116605,2702,25.46
Cassava,116605,2702,27.15
Cassava,116605,2702,27.08
Cassava,116605,2702,27.28
Cassava,116605,2702,26.74
Cassava,116605,2702,27.32
Maize,22580,2702,25.46
Maize,22580,2702,27.15
Maize,22580,2702,27.08
Maize,22580,2702,27.28
Maize,22580,2702,26.74
Maize,22580,2702,27.32
Potatoes,165939,2702,25.46
Potatoes,165939,2702,27.15
Potatoes,165939,2702,27.08
Potatoes,165939,2702,27.28
Potatoes,165939,2702,26.74
Potatoes,165939,2702,27.32
Rice,43487,2702,25.46
Rice,43487,2702,27.15
Rice,43487,2702,27.08
Rice,43487,2702,27.28
Rice,43487,2702,26.74
Rice,43487,2702,27.32
Soybeans,11371,2702,25.46
Soybeans,11371,2702,27.15
Soybeans,11371,2702,27.08
Soybeans,11371,2702,27.28
Soybeans,11371,2702,26.74
Soybeans,11371,2702,27.32
Spotatoes,94939,2702,25.46
Spotatoes,94939,2702,27.15
Spotatoes,94939,2702,27.08
Spotatoes,94939,2702,27.28
Spotatoes,94939,2702,26.74
Spotatoes,94939,2702,27.32
Cassava,120150,2702,25.41
Cassava,120150,2702,27.07
Cassava,120150,2702,27
Cassava,120150,2702,27.2
Cassava,120150,2702,26.83
Cassava,120150,2702,27.53
Maize,24862,2702,25.41
Maize,24862,2702,27.07
Maize,24862,2702,27
Maize,24862,2702,27.2
Maize,24862,2702,26.83
Maize,24862,2702,27.53
Potatoes,158631,2702,25.41
Potatoes,158631,2702,27.07
Potatoes,158631,2702,27
Potatoes,158631,2702,27.2
Potatoes,158631,2702,26.83
Potatoes,158631,2702,27.53
Rice,44168,2702,25.41
Rice,44168,2702,27.07
Rice,44168,2702,27
Rice,44168,2702,27.2
Rice,44168,2702,26.83
Rice,44168,2702,27.53
Soybeans,11915,2702,25.41
Soybeans,11915,2702,27.07
Soybeans,11915,2702,27
Soybeans,11915,2702,27.2
Soybeans,11915,2702,26.83
Soybeans,11915,2702,27.53
Spotatoes,113547,2702,25.41
Spotatoes,113547,2702,27.07
Spotatoes,113547,2702,27
Spotatoes,113547,2702,27.2
Spotatoes,113547,2702,26.83
Spotatoes,113547,2702,27.53
Cassava,121718,2702,25.52
Cassava,121718,2702,27.37
Cassava,121718,2702,27.26
Cassava,121718,2702,27.62
Cassava,121718,2702,26.83
Cassava,121718,2702,27.46
Maize,26141,2702,25.52
Maize,26141,2702,27.37
Maize,26141,2702,27.26
Maize,26141,2702,27.62
Maize,26141,2702,26.83
Maize,26141,2702,27.46
Potatoes,162061,2702,25.52
Potatoes,162061,2702,27.37
Potatoes,162061,2702,27.26
Potatoes,162061,2702,27.62
Potatoes,162061,2702,26.83
Potatoes,162061,2702,27.46
Rice,44322,2702,25.52
Rice,44322,2702,27.37
Rice,44322,2702,27.26
Rice,44322,2702,27.62
Rice,44322,2702,26.83
Rice,44322,2702,27.46
Soybeans,12125,2702,25.52
Soybeans,12125,2702,27.37
Soybeans,12125,2702,27.26
Soybeans,12125,2702,27.62
Soybeans,12125,2702,26.83
Soybeans,12125,2702,27.46
Spotatoes,94532,2702,25.52
Spotatoes,94532,2702,27.37
Spotatoes,94532,2702,27.26
Spotatoes,94532,2702,27.62
Spotatoes,94532,2702,26.83
Spotatoes,94532,2702,27.46
Cassava,121925,2702,25.81
Cassava,121925,2702,27.58
Cassava,121925,2702,27.72
Cassava,121925,2702,27.77
Cassava,121925,2702,27.28
Cassava,121925,2702,27.9
Maize,26526,2702,25.81
Maize,26526,2702,27.58
Maize,26526,2702,27.72
Maize,26526,2702,27.77
Maize,26526,2702,27.28
Maize,26526,2702,27.9
Potatoes,153432,2702,25.81
Potatoes,153432,2702,27.58
Potatoes,153432,2702,27.72
Potatoes,153432,2702,27.77
Potatoes,153432,2702,27.28
Potatoes,153432,2702,27.9
Rice,41974,2702,25.81
Rice,41974,2702,27.58
Rice,41974,2702,27.72
Rice,41974,2702,27.77
Rice,41974,2702,27.28
Rice,41974,2702,27.9
Soybeans,11923,2702,25.81
Soybeans,11923,2702,27.58
Soybeans,11923,2702,27.72
Soybeans,11923,2702,27.77
Soybeans,11923,2702,27.28
Soybeans,11923,2702,27.9
Spotatoes,95750,2702,25.81
Spotatoes,95750,2702,27.58
Spotatoes,95750,2702,27.72
Spotatoes,95750,2702,27.77
Spotatoes,95750,2702,27.28
Spotatoes,95750,2702,27.9
Cassava,121763,2702,25.26
Cassava,121763,2702,27.01
Cassava,121763,2702,26.82
Cassava,121763,2702,27.17
Cassava,121763,2702,26.62
Cassava,121763,2702,27.32
Maize,26629,2702,25.26
Maize,26629,2702,27.01
Maize,26629,2702,26.82
Maize,26629,2702,27.17
Maize,26629,2702,26.62
Maize,26629,2702,27.32
Potatoes,147199,2702,25.26
Potatoes,147199,2702,27.01
Potatoes,147199,2702,26.82
Potatoes,147199,2702,27.17
Potatoes,147199,2702,26.62
Potatoes,147199,2702,27.32
Rice,42519,2702,25.26
Rice,42519,2702,27.01
Rice,42519,2702,26.82
Rice,42519,2702,27.17
Rice,42519,2702,26.62
Rice,42519,2702,27.32
Soybeans,12013,2702,25.26
Soybeans,12013,2702,27.01
Soybeans,12013,2702,26.82
Soybeans,12013,2702,27.17
Soybeans,12013,2702,26.62
Soybeans,12013,2702,27.32
Spotatoes,96698,2702,25.26
Spotatoes,96698,2702,27.01
Spotatoes,96698,2702,26.82
Spotatoes,96698,2702,27.17
Spotatoes,96698,2702,26.62
Spotatoes,96698,2702,27.32
Cassava,125305,2702,25.46
Cassava,125305,2702,27.2
Cassava,125305,2702,27.1
Cassava,125305,2702,27.23
Cassava,125305,2702,26.77
Cassava,125305,2702,27.44
Maize,27649,2702,25.46
Maize,27649,2702,27.2
Maize,27649,2702,27.1
Maize,27649,2702,27.23
Maize,27649,2702,26.77
Maize,27649,2702,27.44
Potatoes,133759,2702,25.46
Potatoes,133759,2702,27.2
Potatoes,133759,2702,27.1
Potatoes,133759,2702,27.23
Potatoes,133759,2702,26.77
Potatoes,133759,2702,27.44
Rice,44007,2702,25.46
Rice,44007,2702,27.2
Rice,44007,2702,27.1
Rice,44007,2702,27.23
Rice,44007,2702,26.77
Rice,44007,2702,27.44
Soybeans,12335,2702,25.46
Soybeans,12335,2702,27.2
Soybeans,12335,2702,27.1
Soybeans,12335,2702,27.23
Soybeans,12335,2702,26.77
Soybeans,12335,2702,27.44
Spotatoes,94211,2702,25.46
Spotatoes,94211,2702,27.2
Spotatoes,94211,2702,27.1
Spotatoes,94211,2702,27.23
Spotatoes,94211,2702,26.77
Spotatoes,94211,2702,27.44
Cassava,129407,2702,25.43
Cassava,129407,2702,27.13
Cassava,129407,2702,27.26
Cassava,129407,2702,27.32
Cassava,129407,2702,26.81
Cassava,129407,2702,27.52
Maize,28446,2702,25.43
Maize,28446,2702,27.13
Maize,28446,2702,27.26
Maize,28446,2702,27.32
Maize,28446,2702,26.81
Maize,28446,2702,27.52
Potatoes,148495,2702,25.43
Potatoes,148495,2702,27.13
Potatoes,148495,2702,27.26
Potatoes,148495,2702,27.32
Potatoes,148495,2702,26.81
Potatoes,148495,2702,27.52
Rice,43879,2702,25.43
Rice,43879,2702,27.13
Rice,43879,2702,27.26
Rice,43879,2702,27.32
Rice,43879,2702,26.81
Rice,43879,2702,27.52
Soybeans,12181,2702,25.43
Soybeans,12181,2702,27.13
Soybeans,12181,2702,27.26
Soybeans,12181,2702,27.32
Soybeans,12181,2702,26.81
Soybeans,12181,2702,27.52
Spotatoes,96634,2702,25.43
Spotatoes,96634,2702,27.13
Spotatoes,96634,2702,27.26
Spotatoes,96634,2702,27.32
Spotatoes,96634,2702,26.81
Spotatoes,96634,2702,27.52
Cassava,132491,2702,25.64
Cassava,132491,2702,27.4
Cassava,132491,2702,27.5
Cassava,132491,2702,27.49
Cassava,132491,2702,27.01
Cassava,132491,2702,27.71
Maize,30655,2702,25.64
Maize,30655,2702,27.4
Maize,30655,2702,27.5
Maize,30655,2702,27.49
Maize,30655,2702,27.01
Maize,30655,2702,27.71
Potatoes,155903,2702,25.64
Potatoes,155903,2702,27.4
Potatoes,155903,2702,27.5
Potatoes,155903,2702,27.49
Potatoes,155903,2702,27.01
Potatoes,155903,2702,27.71
Rice,44691,2702,25.64
Rice,44691,2702,27.4
Rice,44691,2702,27.5
Rice,44691,2702,27.49
Rice,44691,2702,27.01
Rice,44691,2702,27.71
Soybeans,12360,2702,25.64
Soybeans,12360,2702,27.4
Soybeans,12360,2702,27.5
Soybeans,12360,2702,27.49
Soybeans,12360,2702,27.01
Soybeans,12360,2702,27.71
Spotatoes,99940,2702,25.64
Spotatoes,99940,2702,27.4
Spotatoes,99940,2702,27.5
Spotatoes,99940,2702,27.49
Spotatoes,99940,2702,27.01
Spotatoes,99940,2702,27.71
Cassava,154679,2702,25.67
Cassava,154679,2702,27.42
Cassava,154679,2702,27.32
Cassava,154679,2702,27.57
Cassava,154679,2702,26.97
Cassava,154679,2702,27.69
Maize,33439,2702,25.67
Maize,33439,2702,27.42
Maize,33439,2702,27.32
Maize,33439,2702,27.57
Maize,33439,2702,26.97
Maize,33439,2702,27.69
Potatoes,163870,2702,25.67
Potatoes,163870,2702,27.42
Potatoes,163870,2702,27.32
Potatoes,163870,2702,27.57
Potatoes,163870,2702,26.97
Potatoes,163870,2702,27.69
Rice,45365,2702,25.67
Rice,45365,2702,27.42
Rice,45365,2702,27.32
Rice,45365,2702,27.57
Rice,45365,2702,26.97
Rice,45365,2702,27.69
Soybeans,12801,2702,25.67
Soybeans,12801,2702,27.42
Soybeans,12801,2702,27.32
Soybeans,12801,2702,27.57
Soybeans,12801,2702,26.97
Soybeans,12801,2702,27.69
Spotatoes,103053,2702,25.67
Spotatoes,103053,2702,27.42
Spotatoes,103053,2702,27.32
Spotatoes,103053,2702,27.57
Spotatoes,103053,2702,26.97
Spotatoes,103053,2702,27.69
Cassava,159224,2702,25.59
Cassava,159224,2702,27.22
Cassava,159224,2702,27.48
Cassava,159224,2702,27.44
Cassava,159224,2702,27.11
Cassava,159224,2702,27.77
Maize,34539,2702,25.59
Maize,34539,2702,27.22
Maize,34539,2702,27.48
Maize,34539,2702,27.44
Maize,34539,2702,27.11
Maize,34539,2702,27.77
Potatoes,164014,2702,25.59
Potatoes,164014,2702,27.22
Potatoes,164014,2702,27.48
Potatoes,164014,2702,27.44
Potatoes,164014,2702,27.11
Potatoes,164014,2702,27.77
Rice,45739,2702,25.59
Rice,45739,2702,27.22
Rice,45739,2702,27.48
Rice,45739,2702,27.44
Rice,45739,2702,27.11
Rice,45739,2702,27.77
Soybeans,13006,2702,25.59
Soybeans,13006,2702,27.22
Soybeans,13006,2702,27.48
Soybeans,13006,2702,27.44
Soybeans,13006,2702,27.11
Soybeans,13006,2702,27.77
Spotatoes,104128,2702,25.59
Spotatoes,104128,2702,27.22
Spotatoes,104128,2702,27.48
Spotatoes,104128,2702,27.44
Spotatoes,104128,2702,27.11
Spotatoes,104128,2702,27.77
Cassava,162829,2702,25.66
Cassava,162829,2702,27.39
Cassava,162829,2702,27.21
Cassava,162829,2702,27.55
Cassava,162829,2702,26.98
Cassava,162829,2702,27.55
Maize,34699,2702,25.66
Maize,34699,2702,27.39
Maize,34699,2702,27.21
Maize,34699,2702,27.55
Maize,34699,2702,26.98
Maize,34699,2702,27.55
Potatoes,169363,2702,25.66
Potatoes,169363,2702,27.39
Potatoes,169363,2702,27.21
Potatoes,169363,2702,27.55
Potatoes,169363,2702,26.98
Potatoes,169363,2702,27.55
Rice,46201,2702,25.66
Rice,46201,2702,27.39
Rice,46201,2702,27.21
Rice,46201,2702,27.55
Rice,46201,2702,26.98
Rice,46201,2702,27.55
Soybeans,12878,2702,25.66
Soybeans,12878,2702,27.39
Soybeans,12878,2702,27.21
Soybeans,12878,2702,27.55
Soybeans,12878,2702,26.98
Soybeans,12878,2702,27.55
Spotatoes,105267,2702,25.66
Spotatoes,105267,2702,27.39
Spotatoes,105267,2702,27.21
Spotatoes,105267,2702,27.55
Spotatoes,105267,2702,26.98
Spotatoes,105267,2702,27.55
Cassava,166362,2702,25.5
Cassava,166362,2702,27.21
Cassava,166362,2702,27.14
Cassava,166362,2702,27.29
Cassava,166362,2702,26.88
Cassava,166362,2702,27.49
Maize,36601,2702,25.5
Maize,36601,2702,27.21
Maize,36601,2702,27.14
Maize,36601,2702,27.29
Maize,36601,2702,26.88
Maize,36601,2702,27.49
Potatoes,160919,2702,25.5
Potatoes,160919,2702,27.21
Potatoes,160919,2702,27.14
Potatoes,160919,2702,27.29
Potatoes,160919,2702,26.88
Potatoes,160919,2702,27.49
Rice,47052,2702,25.5
Rice,47052,2702,27.21
Rice,47052,2702,27.14
Rice,47052,2702,27.29
Rice,47052,2702,26.88
Rice,47052,2702,27.49
Soybeans,12908,2702,25.5
Soybeans,12908,2702,27.21
Soybeans,12908,2702,27.14
Soybeans,12908,2702,27.29
Soybeans,12908,2702,26.88
Soybeans,12908,2702,27.49
Spotatoes,106643,2702,25.5
Spotatoes,106643,2702,27.21
Spotatoes,106643,2702,27.14
Spotatoes,106643,2702,27.29
Spotatoes,106643,2702,26.88
Spotatoes,106643,2702,27.49
Cassava,180950,2702,25.32
Cassava,180950,2702,26.97
Cassava,180950,2702,27.03
Cassava,180950,2702,27.18
Cassava,180950,2702,26.65
Cassava,180950,2702,27.34
Maize,40776,2702,25.32
Maize,40776,2702,26.97
Maize,40776,2702,27.03
Maize,40776,2702,27.18
Maize,40776,2702,26.65
Maize,40776,2702,27.34
Potatoes,166719,2702,25.32
Potatoes,166719,2702,26.97
Potatoes,166719,2702,27.03
Potatoes,166719,2702,27.18
Potatoes,166719,2702,26.65
Potatoes,166719,2702,27.34
Rice,48948,2702,25.32
Rice,48948,2702,26.97
Rice,48948,2702,27.03
Rice,48948,2702,27.18
Rice,48948,2702,26.65
Rice,48948,2702,27.34
Soybeans,13119,2702,25.32
Soybeans,13119,2702,26.97
Soybeans,13119,2702,27.03
Soybeans,13119,2702,27.18
Soybeans,13119,2702,26.65
Soybeans,13119,2702,27.34
Spotatoes,107743,2702,25.32
Spotatoes,107743,2702,26.97
Spotatoes,107743,2702,27.03
Spotatoes,107743,2702,27.18
Spotatoes,107743,2702,26.65
Spotatoes,107743,2702,27.34
Cassava,187461,2702,25.54
Cassava,187461,2702,27.31
Cassava,187461,2702,27.3
Cassava,187461,2702,27.63
Cassava,187461,2702,26.98
Cassava,187461,2702,27.69
Maize,42372,2702,25.54
Maize,42372,2702,27.31
Maize,42372,2702,27.3
Maize,42372,2702,27.63
Maize,42372,2702,26.98
Maize,42372,2702,27.69
Potatoes,165123,2702,25.54
Potatoes,165123,2702,27.31
Potatoes,165123,2702,27.3
Potatoes,165123,2702,27.63
Potatoes,165123,2702,26.98
Potatoes,165123,2702,27.69
Rice,49985,2702,25.54
Rice,49985,2702,27.31
Rice,49985,2702,27.3
Rice,49985,2702,27.63
Rice,49985,2702,26.98
Rice,49985,2702,27.69
Soybeans,13483,2702,25.54
Soybeans,13483,2702,27.31
Soybeans,13483,2702,27.3
Soybeans,13483,2702,27.63
Soybeans,13483,2702,26.98
Soybeans,13483,2702,27.69
Spotatoes,111920,2702,25.54
Spotatoes,111920,2702,27.31
Spotatoes,111920,2702,27.3
Spotatoes,111920,2702,27.63
Spotatoes,111920,2702,26.98
Spotatoes,111920,2702,27.69
Cassava,202174,2702,25.57
Cassava,202174,2702,27.25
Cassava,202174,2702,27.69
Cassava,202174,2702,27.46
Cassava,202174,2702,26.94
Cassava,202174,2702,27.55
Maize,44359,2702,25.57
Maize,44359,2702,27.25
Maize,44359,2702,27.69
Maize,44359,2702,27.46
Maize,44359,2702,26.94
Maize,44359,2702,27.55
Potatoes,159445,2702,25.57
Potatoes,159445,2702,27.25
Potatoes,159445,2702,27.69
Potatoes,159445,2702,27.46
Potatoes,159445,2702,26.94
Potatoes,159445,2702,27.55
Rice,50153,2702,25.57
Rice,50153,2702,27.25
Rice,50153,2702,27.69
Rice,50153,2702,27.46
Rice,50153,2702,26.94
Rice,50153,2702,27.55
Soybeans,13726,2702,25.57
Soybeans,13726,2702,27.25
Soybeans,13726,2702,27.69
Soybeans,13726,2702,27.46
Soybeans,13726,2702,26.94
Soybeans,13726,2702,27.55
Spotatoes,113272,2702,25.57
Spotatoes,113272,2702,27.25
Spotatoes,113272,2702,27.69
Spotatoes,113272,2702,27.46
Spotatoes,113272,2702,26.94
Spotatoes,113272,2702,27.55
Cassava,202955,2702,25.38
Cassava,202955,2702,27.24
